1 qid:59 1:-0.012074883687015132 2:-0.00023987556926467063 3:0.05686546652288411 4:0.051432235019008316 5:0.010282252836804168 6:0.04709448522228981 7:-0.1401422246799809 8:-0.06260708356743264 9:0.015492111482336743 10:-0.01052336106209976 11:0.03392096636192273 12:-0.03167606240475617 13:-0.0014605097205114253 14:0.007605661694724248 15:-0.08266649293937899 16:0.05407967162843379 17:-0.006144185364017757 18:-0.05077846683562053 19:-0.001763447974507464 20:-0.004435271299193973
2 qid:59 1:-0.06409754554293427 2:0.06558115600651658 3:0.10846298233433851 4:0.049597103948693204 5:0.009641845775323505 6:0.05158879823013645 7:-0.12814941190285528 8:-0.10156818533394539 9:0.0066874491172489526 10:-0.0035618781313849473 11:0.03535841567992213 12:-0.07112466885460543 13:0.000493067448213199 14:0.002267002145020538 15:-0.08175081257964953 16:0.06973720545540461 17:0.03227318004542143 18:-0.009129734088730575 19:0.011238711628499187 20:0.01508898471773332
2 qid:60 1:-0.01165585595669271 2:0.030245874065138033 3:0.12966269369961858 4:0.046058024611248374 5:-0.0011966141700078935 6:0.03183408886264416 7:-0.13146732886821855 8:-0.10179638345810924 9:0.004572994986399198 10:-0.0200500886197771 11:0.0475116389525643 12:-0.06417629832356683 13:-0.017955230773096933 14:0.009313970939905998 15:-0.0807556837271318 16:0.06310013632727324 17:0.06014869871641927 18:-0.015487813983744696 19:-0.007933466534391503 20:0.016685906925927675
1 qid:60 1:-0.002803945700064349 2:0.004691440224784054 3:0.08783808914910736 4:0.07096176671213754 5:-0.010120866219324781 6:0.02359759092258549 7:-0.10855166914767661 8:-0.062120568052561956 9:-0.004575967229568387 10:-0.035774700415820856 11:0.023051368505561474 12:-0.052970407963587526 13:-0.028154257892591912 14:-0.010880621391532778 15:-0.08109932435668624 16:0.028796102286326057 17:0.0075299047812494874 18:0.00041857171310480997 19:-0.016741251775749248 20:0.01839644951619597
2 qid:61 1:-0.02455510326188321 2:0.0029625613404816124 3:0.09709272206625297 4:0.052536631416866805 5:0.014187290194241083 6:0.027428219154214457 7:-0.12919584585071775 8:-0.08986562679696702 9:0.026164527883834502 10:-0.021736495758118524 11:0.04104694510220027 12:-0.05053308470918197 13:-0.032521603249182546 14:-0.0023076032180738932 15:-0.09142232129362442 16:0.0605415494719862 17:0.05084214458196694 18:-0.014767072163904781 19:-0.0045502026874638234 20:0.006106222978675009
1 qid:61 1:0.054733130201484445 2:0.048369697369771716 3:0.04910528808084719 4:0.07475904225624642 5:0.014674234897359759 6:0.02952114797236481 7:-0.08950224691150953 8:-0.04969384079671055 9:-0.026026053308758214 10:-0.009346540586335899 11:0.061032068325443375 12:-0.016973561556717327 13:-0.002223891737225649 14:0.03311438824059403 15:-0.04118167543675822 16:0.030456113630582673 17:0.03352359060566272 18:0.00802020849819039 19:-0.01244004117415738 20:-0.00865453015315042
2 qid:62 1:-0.06639157219109261 2:0.025572426990911043 3:0.1164705625741814 4:0.01518697981019747 5:0.01705353176831193 6:0.021157495431938844 7:-0.12650750487940549 8:-0.09137072005280689 9:0.034130046497584735 10:-0.010228415383331909 11:0.04362933114330956 12:-0.06397968298794715 13:-0.026909108823585 14:0.0371675334776919 15:-0.07211158937584485 16:0.04960448729105392 17:0.04385302634954589 18:-0.003973304311046738 19:-0.0018195129420222108 20:0.002947249398521956
1 qid:62 1:0.0297045990686908 2:0.012548976540519983 3:0.07817723113640675 4:0.09411053462218809 5:0.020617099394170252 6:0.026410339965220984 7:-0.03514163168288565 8:-0.09014774650942015 9:0.009075630365750566 10:0.01275345489094254 11:0.03186410217107028 12:-0.023465193301218417 13:-0.05685052292251566 14:0.04530641273091145 15:-0.08871775857634233 16:0.04778368509778444 17:0.03316455162436833 18:-0.008918577725145517 19:0.02654947746105652 20:0.03475156437699646
2 qid:63 1:-0.06286265062036106 2:0.0061783477182797315 3:0.11159534589714876 4:0.02871049573638021 5:0.021585152830212277 6:-3.5968567676713734e-05 7:-0.1218687780244593 8:-0.09810514377486862 9:0.019751263065846035 10:-0.013506239449340854 11:0.035914855482536624 12:-0.05489034493801709 13:-0.009164903055788504 14:0.027557269765472552 15:-0.08145647502007625 16:0.05856258281231043 17:0.03945655797291796 18:0.002326915963333615 19:-0.01104207809299865 20:-0.008158087641587326
1 qid:63 1:0.023111928536065016 2:0.01035151030508065 3:0.040944320940938014 4:0.03746479177236686 5:0.002467559138186262 6:0.01858540953789593 7:-0.09545851549346296 8:-0.02677541450393424 9:-0.002142511643079786 10:-0.016943753522451005 11:0.039244447188919326 12:-0.02592176933740458 13:-0.034768940578884244 14:0.012764923496054903 15:-0.05577803493009956 16:0.0004811343442841093 17:-0.007378805906088869 18:-0.026559019354024598 19:-0.00340202045742251 20:-0.008033312455239618
2 qid:64 1:-0.04495721561848078 2:0.016450342668063948 3:0.11426504390290151 4:0.033044369429292834 5:0.007016444156483808 6:0.020726627281578407 7:-0.13938857275422284 8:-0.07734833189090144 9:-0.01459650429266739 10:-0.02324441103089877 11:0.06555777554205369 12:-0.06914448528049466 13:-0.028336626619775346 14:0.015972650073790593 15:-0.06359374856010716 16:0.05747332039304741 17:0.035731991707948545 18:-0.02380956141899667 19:-0.018313546298573874 20:0.003981542274072166
1 qid:64 1:0.02692440743087103 2:0.032578369600365815 3:0.07984675100326392 4:0.018640535721991036 5:0.02344029269798474 6:0.02183859236826601 7:-0.08778517784469562 8:-0.014972343446936445 9:0.0017684710383753352 10:-0.035192527691674975 11:0.03485084376260381 12:-0.014620250309476956 13:-0.03054962556020686 14:0.014039656210197118 15:-0.040712221569400145 16:-0.0069530781961821 17:-0.024987958879831535 18:-0.018406602113033646 19:-0.007073802164241269 20:-0.004535770586571803
1 qid:65 1:0.05247457207848705 2:0.0126125704240789 3:0.03327438056814194 4:0.07290192727328507 5:0.0189984655502472 6:0.037857507527404015 7:-0.08932938197129617 8:-0.03409738077045747 9:-0.0015230805452567928 10:-0.014680620951223928 11:0.038122946069394134 12:-0.034075969398737874 13:-0.017369536208035566 14:0.014926739049320417 15:-0.04263107721204343 16:-0.022019468063461806 17:-0.012049153123437701 18:0.0027999318064214507 19:-0.0069046063688201105 20:-0.011096094036005609
2 qid:65 1:-0.024672088968669542 2:0.03615693347645793 3:0.14244432200416335 4:0.04366820356865497 5:0.01644338149350186 6:0.005870249592945522 7:-0.11186743356342654 8:-0.08545115315157545 9:0.026744205491621608 10:-0.028003848539150496 11:0.0506581447936016 12:-0.05576359160110422 13:-0.04142204908876784 14:0.011332476605152082 15:-0.07794560155261472 16:0.04159073170846089 17:0.03879091587419427 18:-0.022763659250289094 19:0.01827175977663307 20:0.01361812009552242
2 qid:66 1:-0.007640887237848598 2:-0.006295432202346241 3:0.12296915129414968 4:0.04581275659512978 5:0.011026489938027129 6:0.050031667095010744 7:-0.14302358856840675 8:-0.09918121106032035 9:0.010803371102530691 10:0.002755496057482102 11:0.04538462593781098 12:-0.06341408154922969 13:-0.014026594080118004 14:0.010028421510510064 15:-0.10144852957829606 16:0.049561249363618734 17:0.0014677166646898943 18:-0.02365719675233096 19:-0.016984279422947744 20:0.006350845870404131
1 qid:66 1:0.030280683608968087 2:0.02872219219984804 3:0.04546770893470369 4:0.05427388823773985 5:0.0014298592197052205 6:0.008461059749338523 7:-0.07402770209549643 8:-0.019777019715207598 9:-0.00657910466928258 10:-0.034623179899556336 11:0.04167380388350224 12:-0.0097610756910027 13:-0.03823221195734092 14:0.01408960300312299 15:-0.06035861046539407 16:0.01163333537258112 17:-0.018097565531484377 18:-0.011917739564848857 19:-0.005773274022725409 20:0.020700632573159558
2 qid:67 1:-0.0542967903047905 2:0.022294913232482064 3:0.1196133457443291 4:0.0009858562418318569 5:-0.0016147080408936993 6:0.04388289554363868 7:-0.12576184956210257 8:-0.07921727510196994 9:0.02373141091913675 10:0.024421466585616447 11:0.0458993074201558 12:-0.059170695658083 13:-0.028896818575061153 14:0.05762189929479731 15:-0.066537861243883 16:0.041902942541847635 17:0.016724853076570626 18:-0.0018085834565691279 19:0.00046422765606903807 20:0.0011052496373791351
1 qid:67 1:0.04890234043524773 2:0.0034834846025340784 3:0.05669976042128624 4:0.026431436421763467 5:-0.01988712624250457 6:-0.0014596977467679316 7:-0.0736286211150253 8:-0.019980005564887958 9:-0.01315414092805019 10:-0.04217733825151124 11:0.04436666984483959 12:-0.02023929339609034 13:-0.028632935336279412 14:0.009122387812479923 15:-0.07811989495561944 16:0.004724999069860611 17:-0.031940069516721986 18:-0.005316042374153192 19:-0.013810010697160846 20:0.004712711645857986
1 qid:68 1:0.16850151309463623 2:0.18578318741016853 3:-0.06753685509702277 4:-0.08127132682598137 5:-0.07151876316147049 6:-0.1536733712919267 7:0.05926300189343624 8:-0.029690406409388026 9:-0.009489136269305233 10:-0.0632741223264282 11:0.013107855381764599 12:-0.002820935886143341 13:-0.04382707341899563 14:-0.0398181481974524 15:-0.12209342298573085 16:0.0007065852842956723 17:0.0348991223170037 18:-0.012312012154918067 19:-0.062448875183909305 20:-0.08140247502720385
2 qid:68 1:0.15547359178115233 2:0.17551923867318053 3:-0.07155834933741188 4:-0.07240405932541472 5:-0.06248201082403073 6:-0.15393446329455704 7:0.0638893760172723 8:-0.001177903010867566 9:-0.006457396636062551 10:-0.05987114404609227 11:0.021734644435059965 12:0.009930542953278346 13:-0.04949013326981558 14:-0.06607703836043688 15:-0.0858016331222675 16:0.010956298827700179 17:0.00833529972475566 18:0.01912392213151309 19:-0.039182526000484955 20:-0.04707810035815244
1 qid:69 1:0.16347936548296743 2:0.19023080912555737 3:-0.06832790218103212 4:-0.08586218404642001 5:-0.08119961583855619 6:-0.14945845036371258 7:0.09571252756965279 8:-0.057038953482444546 9:-0.01690285744323473 10:-0.03406238322107384 11:0.00797106287963173 12:-0.01619013970039918 13:-0.056775898388476 14:-0.01774267302638056 15:-0.12329866792905732 16:0.016787601374974107 17:0.025439767662971825 18:-0.01895957756851309 19:-0.04281861581007761 20:-0.06630221408814257
2 qid:69 1:0.16355148162571695 2:0.17335577349112624 3:-0.07287612505916335 4:-0.07763512854427716 5:-0.05358217151080661 6:-0.15886150411209843 7:0.05930081279490708 8:-0.0015071761083318633 9:-0.022143952029320197 10:-0.07355380316289074 11:0.02295222790194764 12:-0.0018393293197570496 13:-0.04385825354994778 14:-0.05390352948648823 15:-0.109732015167613 16:0.01400010999141563 17:0.024233830742638025 18:0.026991214879633293 19:-0.03658723448062006 20:-0.08233038823995072
1 qid:70 1:0.16474447918232765 2:0.17730069622875938 3:-0.07611055365020619 4:-0.09100245294900494 5:-0.07491310461658479 6:-0.13831743128940374 7:0.05341894670384578 8:-0.020873470304893494 9:0.005466430816132081 10:-0.054555069832531236 11:0.03710301266386399 12:0.023751229692346255 13:-0.035521108990906845 14:-0.02530932067931402 15:-0.0688145755278877 16:0.010567773557127149 17:0.0020176796733550827 18:0.029846682164830808 19:-0.03178961552255202 20:-0.05012802329097183
2 qid:70 1:0.16381550914035742 2:0.16925340701546 3:-0.07627556241884478 4:-0.08749063070493812 5:-0.06508935987591394 6:-0.16871736664114773 7:0.03881514376104032 8:-0.01684329743984115 9:-0.007747918379878733 10:-0.05880815227767789 11:0.027543530040355486 12:0.024407727122927422 13:-0.06268235380504603 14:-0.046785481918556276 15:-0.12587820067243094 16:0.0034338513394663846 17:-0.007450149512574271 18:0.03031049669190345 19:-0.0434713949158685 20:-0.03386745921643367
2 qid:71 1:0.1594853429682439 2:0.13741746687115763 3:-0.06453594334789954 4:-0.07627992964760251 5:-0.08931491107473838 6:-0.15928803655887036 7:0.07354404548953108 8:-0.008398584817118098 9:-0.025449992714369145 10:-0.04309867357844763 11:0.025000950079112582 12:-0.00828942947674793 13:-0.05697448019398993 14:-0.05546582107620368 15:-0.08573695124765324 16:0.0054614502033029436 17:0.03145048185898212 18:-0.008560266342642743 19:-0.046661933157561994 20:-0.0631534118211148
1 qid:71 1:0.16789373737361696 2:0.16198788364928496 3:-0.05282592742283362 4:-0.08692752280526794 5:-0.06736230031337638 6:-0.15057429549904178 7:0.05624055267006638 8:-0.04657353221716543 9:0.0011008767429723206 10:-0.06313172902768283 11:0.0091482963750538 12:0.011641984750673687 13:-0.05757699249405519 14:-0.04067210435270072 15:-0.06638733806942822 16:0.020219076540149393 17:0.02766257606696016 18:0.005214911866168949 19:-0.052149759512592556 20:-0.07176124121300766
2 qid:72 1:0.06339863448153409 2:-0.1044756127908936 3:0.06120485212859253 4:-0.11956748694859239 5:-0.08117464161030556 6:0.02938012105136973 7:-0.0264198114128346 8:0.015070878448649414 9:0.06542797261006225 10:0.009435252313365254 11:0.06952117146321041 12:0.11293760199901427 13:0.08029659121656592 14:0.04419244249804574 15:0.03830027920191719 16:-0.015234278553983538 17:-0.028463625417609065 18:0.06855329300348305 19:0.12439101687429031 20:-0.028206501170441017
1 qid:72 1:0.08558303558895533 2:-0.06617731273676977 3:0.05618647411065843 4:-0.10434530245047138 5:-0.09537452715554481 6:0.026753376434585578 7:-0.03224902578912922 8:0.028299378916212408 9:0.04299070681499894 10:0.015490762141209848 11:0.0595499356840709 12:0.0704775753900567 13:0.05069684608776431 14:0.06792925174905809 15:0.015358963749030131 16:0.006968794165716444 17:-0.018969348423507025 18:0.07212065196365397 19:0.07932166686848069 20:-0.027409544411180084
2 qid:73 1:0.08209344817169031 2:-0.11220187645157934 3:0.0738374571676999 4:-0.14125708508256318 5:-0.07885459868597994 6:0.02347113115196756 7:-0.03581339718995023 8:0.050678222368341186 9:0.08795214249986627 10:-0.007883633494627354 11:0.039941516407479186 12:0.10372069718694071 13:0.047519999703800435 14:0.03985031167766928 15:0.013796098918282814 16:-0.039130124384152386 17:-0.019501881409011025 18:0.06014760700453496 19:0.07497119223826179 20:-0.021034286015521098
1 qid:73 1:0.036904542986860946 2:-0.02444717108805185 3:0.05560408957440149 4:-0.07747375001460458 5:-0.07956562072459453 6:0.019343933183294866 7:-0.034645528900700995 8:0.06137461437752064 9:0.06445186817651757 10:0.03996639998699868 11:0.03715226683314485 12:0.07965586908449175 13:0.032822700033278286 14:0.05545695578521918 15:0.04658644849895536 16:-0.030606160869171055 17:0.0041189870228265 18:0.04907460463094465 19:0.08240389729549152 20:-0.01967593708854956
2 qid:74 1:0.12686157775765203 2:-0.11645259097992194 3:0.053414594333735854 4:0.02078198576034374 5:0.055060641777224875 6:0.05949000273171072 7:0.12470234023871846 8:-0.09478357418321044 9:-0.08871674208948441 10:0.11293427314135442 11:-0.019575753222794562 12:-0.003816699594155172 13:0.0184384679373504 14:-0.0995923460767487 15:-0.03639236388333858 16:-0.0533344109624721 17:0.04689721960725694 18:0.055981434860599005 19:-0.014079107383161338 20:0.0022218204148119376
1 qid:74 1:0.0992460947573281 2:-0.10511674923169767 3:0.0693258080169397 4:0.028600292330749955 5:0.05725430680703447 6:0.043512217229725446 7:0.09125811118430033 8:-0.04402180996972284 9:-0.0537497667594342 10:0.06586996905460162 11:-0.06714032761632491 12:-0.021282224494711913 13:-0.007653351590630186 14:-0.07889938612900477 15:-0.012575764953956481 16:-0.02315863259735116 17:0.04090984058214776 18:0.03508426945864106 19:-0.001321332288519956 20:-0.030885515103147368
1 qid:75 1:0.11374670316656596 2:-0.1257198425393487 3:0.0538446311401855 4:0.015977102682060467 5:0.046316607941087606 6:0.04540700689817505 7:0.07671839696569907 8:-0.05651875446932789 9:-0.07027927165215725 10:0.06236777926634521 11:0.012119089884152664 12:0.012169693180447715 13:0.026244335822412715 14:-0.09303008929017424 15:-0.007314303904945059 16:-0.02727851168655914 17:0.04524010365482579 18:0.05145141635487031 19:-0.0011164561042404809 20:-0.02858505768421625
2 qid:75 1:0.1397753370513054 2:-0.13069465401463914 3:0.02643265058990561 4:0.045196020517135685 5:0.08952363273542657 6:0.06540157795637751 7:0.13439260237561457 8:-0.09713486834031029 9:-0.09035961883686418 10:0.09618836038012649 11:-0.052031789929918304 12:-5.668529115813813e-05 13:0.03506624341553394 14:-0.06202882815198622 15:-0.057819339326922056 16:-0.06577716313700757 17:0.0531173242453588 18:0.054377001018722906 19:-0.03424056467103712 20:-0.0038733391130773166
1 qid:76 1:0.09617523928015448 2:-0.10914227812802976 3:0.014920724553380085 4:0.05082018278928485 5:0.0521904736566537 6:0.024856174176138536 7:0.05849559767018505 8:-0.04569387285252138 9:-0.08331464589599175 10:0.07419313547837712 11:-0.005362481098996319 12:-0.02466143402466492 13:0.0358441710140156 14:-0.09120287430707094 15:-0.027281792343989572 16:-0.02984775757005463 17:0.05851919914728994 18:0.026678166729118213 19:-0.00030540103598453855 20:0.0060298925733207435
2 qid:76 1:0.11230632344168552 2:-0.12081736443476396 3:0.03878443593190742 4:0.0326749880391113 5:0.0746781798061243 6:0.06850422285107773 7:0.09001724268405317 8:-0.07808755086713132 9:-0.0786931557493322 10:0.09651000017674896 11:-0.021753965863138915 12:-0.001916604616002762 13:0.017770840973695128 14:-0.10449316573556325 15:-0.03582815646336416 16:-0.080245045839611 17:0.07909361657145716 18:0.04663033587722313 19:-0.03616147162756072 20:0.0018787213648698217
2 qid:77 1:0.09899355750808125 2:-0.10982119222657823 3:0.0628988389398295 4:0.016533625814947266 5:0.06696432464549598 6:0.05540623413253197 7:0.08359140688891427 8:-0.06261055145494522 9:-0.06335980108454406 10:0.11148791543350245 11:-0.01795583001782752 12:-0.0008203487438282161 13:0.008257426170880265 14:-0.10150246690168971 15:-0.03988048062805058 16:-0.07962693027087198 17:0.049380704841719705 18:0.04236194696078872 19:0.005994883002240619 20:-0.028587580393028673
1 qid:77 1:0.10199762744007625 2:-0.12620453385581842 3:0.07571426762214506 4:0.039924486809784526 5:0.03272029116891971 6:0.04154285364408341 7:0.05750282113456787 8:-0.04030463975811148 9:-0.0426845092262613 10:0.07317754424817616 11:-0.03742856005835155 12:-0.017304163915669066 13:0.02534331276095681 14:-0.0795382031992535 15:-0.023410624522123922 16:-0.05886228954178781 17:0.061349635433573815 18:0.03331762960645616 19:-0.02363065763462961 20:-0.00574849894808297
2 qid:78 1:0.10825110432808452 2:-0.13247171577335443 3:0.04800308544894362 4:0.03581112134377924 5:0.050824731723259915 6:0.036081312157833875 7:0.10306139116419823 8:-0.06330750312210703 9:-0.08822646365189808 10:0.08152735499348308 11:-0.0442285991284165 12:0.0016971585962239633 13:0.03358262312506178 14:-0.09882825673127912 15:-0.03585165209107639 16:-0.08251839087088156 17:0.04004271511018414 18:0.049263245998753674 19:-0.036186744062685496 20:-0.020474035838715123
1 qid:78 1:0.0778414716340877 2:-0.13255714880028016 3:0.05805311990617301 4:0.013974603671937227 5:-0.002933500265869228 6:0.0198939052143027 7:0.06915195457266202 8:-0.049799890246282834 9:-0.04395963149224559 10:0.03449461227636133 11:-0.019727023328768852 12:-0.02119588193390472 13:0.010403858401579452 14:-0.08430297137823589 15:-0.018961708326091883 16:-0.053674457810752085 17:0.03522004322917648 18:0.03445894204267744 19:-0.015812712802763716 20:-0.010936093906782202
1 qid:79 1:0.08688871340635786 2:-0.10402917559031885 3:0.07121325865896491 4:0.0009512502605856319 5:0.0034930099961497443 6:0.032908454308187916 7:0.05676995066193418 8:-0.04531104793041915 9:-0.045829428128021314 10:0.049325647412719706 11:-0.026244555493105746 12:0.013864467222466542 13:0.03525889335373948 14:-0.0859966650296241 15:-0.012144354985757718 16:-0.04053556111885911 17:0.032941331880379426 18:0.03290099480573445 19:0.0008582299394644059 20:0.0008283342565044496
2 qid:79 1:0.11864014259820971 2:-0.13241567318052372 3:0.03488737284793717 4:0.030153813261181408 5:0.07619031612896489 6:0.058414046140621755 7:0.08933618089471793 8:-0.07385583401730833 9:-0.08409357088901467 10:0.07803256668101897 11:-0.03629480872908872 12:0.01330990650924917 13:0.03776606772570996 14:-0.08427174995125888 15:-0.04584263721504973 16:-0.047754193007035955 17:0.05815745821477017 18:0.05762181764614082 19:-0.03350310013938172 20:-0.026303818058757977
2 qid:80 1:-0.0837246703669054 2:0.08204319564531108 3:0.05143626631133316 4:0.05744529839645888 5:0.033907371770556506 6:0.01757380659073867 7:0.09639757671711768 8:0.0015776992193035164 9:0.006359982921099714 10:-0.043382430818482975 11:-0.026132143625379984 12:-0.008756669215962803 13:-0.01458835199975871 14:0.02462060242342636 15:-0.024865194418800883 16:-0.045730666895976366 17:0.01725831801154185 18:0.041626979220978966 19:0.007147925813019731 20:-0.0026619006727721965
1 qid:80 1:-0.10889113226476926 2:0.10223187700066425 3:0.057679488321732114 4:0.031924950763732134 5:0.01783456364656107 6:0.05745217371978566 7:0.08435968571540875 8:-0.022190223984350638 9:-0.02024239173883944 10:-0.025198818781819645 11:-0.06857157907661586 12:-0.04209830716375665 13:-0.0008753335621888691 14:0.0040065569363511334 15:-0.024741655242607668 16:-0.0469608841952518 17:0.012827783074972635 18:0.04628598117732021 19:-0.000520934731930032 20:-0.0019269671270049213
2 qid:81 1:-0.10175591404219207 2:0.11805805344059576 3:0.07414849524449886 4:-0.002328525030480539 5:0.013074788688531755 6:0.06234452265449453 7:0.11333081364907333 8:-0.032016409465528826 9:-0.0013099207549908051 10:-0.01878040211511669 11:-0.039874457292126575 12:-0.04172285562005133 13:0.001765654732478623 14:-0.0010605899959850599 15:-0.0018519998668585676 16:-0.052737861855928145 17:-0.011273662613095762 18:0.025910852984677123 19:0.001887467605921042 20:0.006391268088228686
1 qid:81 1:-0.07359178725216488 2:0.11831419446686875 3:0.01918344699641361 4:-0.008995945258715688 5:-0.0029209493200852404 6:0.06344304151347054 7:0.09079950658818792 8:-0.024193165512467002 9:0.008799310575263853 10:-0.050569439855168395 11:-0.046042913605762126 12:-0.028500254684512446 13:-0.012239262454161959 14:-0.0046145504026671395 15:-0.025053983153756496 16:-0.018129947659710828 17:0.005102480997766341 18:0.027244652078433254 19:0.006937328856557672 20:-0.027496167662867797
2 qid:82 1:-0.10351601648452094 2:0.12372707911531394 3:0.06852183121827973 4:-0.0203363191159852 5:0.009962524437821125 6:0.057779267605096815 7:0.11599133667268341 8:-0.017427913838898773 9:0.014409870995464272 10:-0.01305907157170457 11:-0.04311293301032407 12:-0.0331530739780523 13:-0.009150160615356822 14:0.002765768321752863 15:-0.00123355968566379 16:-0.04839547964401011 17:-0.005577942043089145 18:0.02150530988262653 19:0.010812479097598901 20:-0.007219493554317974
1 qid:82 1:-0.07793596536736402 2:0.1018925432241019 3:0.0607547740673376 4:-0.00446526541258337 5:0.027045356576149635 6:0.07442188001651001 7:0.07168769947087478 8:-0.004237554478006575 9:0.01065780322753857 10:-0.048755917401342455 11:-0.009389553464543489 12:-0.011871500941699864 13:0.010399337793596987 14:-0.006914922297844496 15:-0.013691084698626824 16:-0.028616953045655563 17:0.007562946175966293 18:0.013305981401934107 19:0.004567804606218987 20:-0.02014064354900309
1 qid:83 1:-0.045920324437937816 2:0.06110198116687085 3:0.06523395071271068 4:0.02239781896393385 5:-0.005680578590219637 6:0.04843655776552911 7:0.07927020472089699 8:0.010780301703765927 9:-0.007487645787890212 10:-0.04761589519846032 11:-0.051194263377541814 12:-0.036362689986687 13:-0.015612977013911523 14:0.01926073725131893 15:-0.028086554388837753 16:-0.03110969965144389 17:-0.002226900640549833 18:0.017864893099984586 19:0.0038685774436286995 20:0.009880329020299537
2 qid:83 1:-0.10277287853508295 2:0.11270802145031299 3:0.04317267335756009 4:-0.013303035498630314 5:0.005912794713777805 6:0.049257481974843205 7:0.10314280951821791 8:-0.006500148687196555 9:0.015667890642127747 10:-0.028809028879284417 11:-0.04027560919831734 12:-0.030861759458867922 13:-0.007190612833345222 14:0.016939482556531077 15:-0.01579695924905275 16:-0.0272737287609321 17:0.017454363726582954 18:0.040579824564950365 19:0.025960225042098987 20:-0.007388891947969365
2 qid:84 1:-0.13236970490396377 2:0.12008510613848875 3:0.06544793652965972 4:-0.04022642377373912 5:0.0063623768838347 6:0.05253546685368904 7:0.1000255581115293 8:-0.0185251984470766 9:0.0011154401385725069 10:-0.011959776191211705 11:-0.044762758446357256 12:-0.0397370757319524 13:-0.003235403690282296 14:0.026316963739334804 15:-0.0013409631928111322 16:-0.03709838316693465 17:-0.004257441059323322 18:0.04075920637170277 19:-0.0007154918312525732 20:-0.020953331967441115
1 qid:84 1:-0.052561648910043154 2:0.029375754766607115 3:0.0364784227340283 4:0.005732595457756356 5:0.022961588885733457 6:0.03814277792553076 7:0.07718622712002461 8:-0.009182279252164423 9:0.028508861646153124 10:-0.04456592637999852 11:-0.05758672435868118 12:-0.013758707444532302 13:-0.01223491687803924 14:0.02192129819360374 15:-0.04950482588426516 16:-0.052132299440482185 17:-0.039148823460499034 18:0.02474566454180263 19:0.016304851421056473 20:0.010185829868433149
1 qid:85 1:-0.07162106519530384 2:0.1277808079107549 3:0.004576767704394594 4:-0.03185582772758366 5:0.01002226754211843 6:0.024153243134623536 7:0.06760229741921608 8:-0.01403504723533037 9:-0.011664491683530724 10:-0.01809046844266782 11:-0.04691542004571929 12:-0.01251762451746757 13:-0.006537475825971239 14:-0.013680844410483211 15:-0.007120473926274068 16:-0.015051076019429298 17:0.021126830956890923 18:0.028345721428524828 19:0.028469451624111335 20:-0.028680375499214313
2 qid:85 1:-0.13402041577837534 2:0.11963546930792052 3:0.07028744179381936 4:-0.04202165490635999 5:0.01050067925797234 6:0.052851658301790325 7:0.10460476113435888 8:-0.019649298886473772 9:0.003983974788864218 10:-0.015354132744877687 11:-0.049547183135781166 12:-0.046575801266059424 13:-0.00990508750177296 14:0.017884245394230266 15:0.000505326772689732 16:-0.03818595369827163 17:-0.00721070318864031 18:0.035511068612842145 19:-0.007959587299836743 20:-0.01711014700057895
2 qid:86 1:0.19957411335109398 2:0.12933591547677964 3:0.0036565217855410526 4:-0.019437815012913744 5:0.11313013667772658 6:0.03958302440267227 7:-0.036343399725015116 8:0.06542738994269479 9:0.0037401964261849505 10:-0.12346906376514205 11:-0.020194208224939482 12:-0.10616094133798765 13:0.04618946608837454 14:-0.02739339780058496 15:0.1340204162029236 16:0.046813891883238784 17:-0.025002734938401883 18:0.007607525425122952 19:0.0010684028328942254 20:0.06417579417377246
1 qid:86 1:0.1774462064874272 2:0.12282283044922575 3:-0.043367417732130646 4:0.0366984284865272 5:0.1285978152115671 6:0.04402529870708099 7:-0.07081341695874216 8:0.0417493702119624 9:-0.01793945258406211 10:-0.09041432324433915 11:-0.006622337588777633 12:-0.07878743061096563 13:0.05639072538209548 14:-0.01351011370330743 15:0.10283324961945091 16:0.013260226476777878 17:-0.03178250003786552 18:0.020844187438948752 19:-0.023552845032091135 20:0.0418342219060816
2 qid:87 1:0.1741189829252343 2:0.07944097320055507 3:-0.003967450848822487 4:-0.012464147016541017 5:0.13084139231833825 6:0.01700008867213549 7:-0.04377125497451766 8:0.026297993904241302 9:0.015624193678468677 10:-0.1317993269623564 11:-0.00363312675616405 12:-0.08805124415624899 13:0.05489547668196102 14:-0.041680684653417746 15:0.12545090790332064 16:0.04693415587700181 17:-0.057414110631202046 18:-0.0015836989944647106 19:0.04750855320805114 20:0.06684291112897608
1 qid:87 1:0.15311052544598638 2:0.14831123271217928 3:-0.035038677339131435 4:0.02251689064646334 5:0.11044112297692335 6:0.017932639049461817 7:-0.09265933940031705 8:0.015620325397196776 9:-0.005999833714698067 10:-0.08552890906247303 11:-0.006287409007959763 12:-0.056779354923908926 13:0.028981497682584123 14:-0.01290706017978226 15:0.08751328624549459 16:0.021278995266110805 17:-0.03216057118569955 18:-0.0025661256690592982 19:-0.0018357683265758842 20:0.05897279610312574
